"author","comment","type","voteCount","replyCount","publishedTimeText","hasCreatorHeart","authorIsChannelOwner","title","pageUrl"
"@kepinindrawan6199","​ @drg.endang lancar barokah bu dokter","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@EniRodiyawati","​ @drg.endang ,iya nyaman,bersih dan menjaga kesucian.","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@dariscardiorastranagara","Rumah saya di dekat masjid besar LDII disebuah kota kecil di jawa timur (tetangganya kediri), masjid ini pusatnya LDII di kota saya, orng LDII disini tidak mau makan nasi tahlilan orng NU, kalo gk di buang ya biasanya di kasihkan ke orng NU, disini mereka tidak menikah selain dgn orng LDII sendiri, disini mereka melarang KB atau alat kontrasepsi, disini mereka ada iuran wajib yg harus di bayarkan untuk lembaga, setiap kali orng luar sholat di masjid tsb selalu di pel dan tatapan matanya tajam, gk peduli itu sholat pagi siang malam sama aja, disini mereka sok2an eksklusif, tidak begitu bersosial dgn masyarakat skitar, cenderung menutup diri dan hanya berinteraksi dgn sesama LDII, banyak dr mereka introvert dan bnyak jg yg sok2an gk butuh orng lain, kalo meninggal tali pocongnya tidak dilepas saat di kubur, semua tetangga2 dan orang kampung saya tau hal2 itu semua, yg di katakan ust tsb sepertinya tidak kooperatif apa adanya, cenderung menutupo fakta di lapangan","reply","6","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@dariscardiorastranagara","Saya pun punya teman dulu satu kelas SMA dan itu jg tetangga saya sendiri, sampai skrng saya tidak boleh masuk ke rumahnya, setiap saya kerumahnya hanya di perbolehkan di teras saja, saya prnah mau masuk tp orng tuanya menatap tajam ke saya, dan teman saya ini sangat apatis, rata2 orng LDII disini sama semua seperti itu, orng kampung saya sudah tau hal tsb, ini fakta di tempat saya","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@RizalAbidin-d7l","​ @dariscardiorastranagara yang sabar ya mas.... Ayuk ngaji di LDII supaya ibadah sampean ada yg ngurusin.","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@souliskandar6678","​ @dariscardiorastranagara mungkin kurang komunikasi saja bang, islam itu indah","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@badruboy_official","Luar biasa","reply","5","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ardikapanji562","silahkan bang tretan
nek bisa mampir di masjid  desa desa (kecil) juga jangan hanya masjid besarnya dan nanti lihat perbedaannya antara masjid selain ldii","reply","5","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@cakrasadida","Gaskan cong, Monggo hehe","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@MSGoalkeeper354","Jangan lupa surat sakti insyaAllah 3 hari makan dan tidur nya aman 😊","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Muridalam","Siaap,, saya juga coba mampir ke masjdi ldii, bang.","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@muhammadabduldhohir1456","Alhamdulillah semoga Allah terus memberikan kebarokahan saudara 🤲🏻","reply","4","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@adennine6090","Alhamdulillah.. ....","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@maszein7125","Preeeet","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@arulmandiri8934","Lebbay 😅","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@putrapanjisentosa1248","Jawaban klise bahkan pernah dinas sosial pulang dari kantor nya langsung di pel","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@arulmandiri8934","​ @putrapanjisentosa1248 kencingi skalian rak wis om...., aku juga pernah ngencingin😅","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@kj23Kwhdudb","setuju","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@mar.mario.8060","Alhamdulillah","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@giyatoefloro2095","Aamiin","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@hudaernaofficial","Semoga Alloh Memberikan Aman Selamat Lancar Barokah ❤","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@tonnypendulum1032","Gua banget tuhh....mengakar tapi mengalir","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@yudhirachmanto5226","Gaskeeun @irfanBaihaqi-y2t","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Ayse_bil","sharelok aja, langsung ada yg datengin ngajak ngaji insyaallah 🤭","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@AndinaNI31","Masjid LDII baik2 orangnya,  selalu bagi2 daging pas idul adha, bagi2 tali kasih pas ramadhan, suka membantu sekitar","comment","715","22","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@agungpresetyo9588","Saya non LDII yang saya salutkan di LDII itu kesucian yang ketat, orang LDII baik dari kyai orang tua sampai anak kecil kaya miskin statusnya disamaratakan tidak ada yang di istimewakan dan yang bikin heran jalwal masjidnya sangat sangat padet mulai pengajian kelas anak sampai lansia. Jujur kalau saya masuk LDII minder sama jadwal aktifitasnya yang sangat padet.","comment","179","17","2 months ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@EriBotaks","Tahun 2015, saya kerumah teman didaerah Dramaga Bogor karena waktu jumatan udah masuk saya lihat ada mesjid dan langsung beruduk dan melaksanakan shalat sunat 2 rakaat, setelah selesai khatib memberi khotbah pake bahasa arab dan berdiri pakai tongkat layaknya pastor, selesai shalat Jum'at barusaya menoleh dibelakang ada ibu ibu yg juga ikut shalat Jum'at,  stelah selesai waktu saya pakai sepatu terlihat ada orang yg ngepel dibekas saya shalat dan jalan yg lalui, diluar pekarangan baru saya lihat n plank/merk tulisan LDII, yg kalau nggak salah berafiliasi atau underbraw Partai Golkar","comment","1","1","1 day ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@faizaalfatiyya4816","Alhamdulillah ngaji di LDII tidak ada yang aneh.yg di ajarkan tentang qur an hadis termasuk masalah toharoh ada di alquran an dan alhadis.bersih itu enak loh","comment","97","2","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@purwantoabdulrofik5015","Hal unik lainya warga LDII 
Setiap ada yang meninggal maka semua warganya kompak datang untuk takziah, bahkan dari berbagai lapisan jabatan,
Dan peramutan jenazah dari pemandangan pengkafanan dan lain lain, di LDII GRATIS","comment","487","32","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@buyunghadi_s","Masalah masjid LDII di pel jika ada orang luar LDII habis sholat disana, bisa jadi ketika ke tempat wudlu atau ke Kamar mandi di masjid LDII lalu diketahui oleh jamaah LDII di masjid, orang luar LDII tersebut tidak mengikuti standart toharoh dalam islam. Tujuan dari ngepel itu adalah untuk mensucikan kembali masjid tersebut, ini bukan berarti orang tersebut najis karena bukan orang LDII, tapi memang saat dia wudlu atau setelah dari kamar mandi dia tidak mengikuti standart toharoh yang ada. Jika memang ingin membuktikan silahkan datang ke Masjid LDII terdekat saat ini sudah banyak Masjid LDII di google maps bisa di search lalu berkunjung ke sana, bagaimana cara kami sebagai warga LDII dalam menjaga kesucian dan kebersihan masjid sebagai tempat ibadah, karena salah satu syarat SAH sholat adalah SUCI 🙌🙏","comment","135","3","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@sembararonggo5552","Masya Allah.. adem ya klo saling menghargai.. NU, MUHAMMADIYAH, PERSIS DAN LDII❤️❤️❤️❤️","comment","0","0","2 weeks ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Agitiaan31","Yg katanya2 ajaran LDII Sesat/yg suka hate comment tentang LDII silahkan tonton dengarkan langsung penjelasan dari Narasumber nya supaya faham dan ga salah sangka tentang LDII❤️👍🏻","comment","151","3","2 months ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@aguntrimmta2858","Oalah berarti orang LDII hanya berhati"" Saja menjaga kesucian, kalau jamaah nya mungkin sudah sangat aware trhadap kebersihan dan najis jdi menjaga kesucian, sdangkan di luar jamaah nya kn nggak ada yg tw prinsip nya sperti apa, makanya mereka selalu membersihkan biar aman saja dan tetap suci. Dulu waktu smp sempat berprasangka pas dari rumah teman yg ldii kq buru"" Di pel sama orang tuanya teman, dn dengar"" Prasangka kalau yg di luar jamaah LDII itu kya haram gtu, dn pas kunjungan kedua kalinya meski pakai kaos kaki pun ttap di pel pas pulang, pas nonton podcast ini jadi tw pov nya, jamaah ldii punya standarisasi sndiri trkait kesucian (kamar mandi dll) jadi air yg di pakai ttap suci untuk mensucikan","comment","203","8","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@nhurfajriyati2387","Aku juga awalnya ga ngaji di LDII tapi punya teman ngaji di LDII trus aku liat temanku ini baik orangnya taat juga tapi tetap gaul hehe akhirnya satu waktu aku deep talk sama dia kita jujur2an soal agama soal banyak hal, akhirnya dia bilang dia warga LDII nah aku gatau LDII itu apa trus aku coba ikut dia ngaji dari tahun 2019 pas ngaji aku bener2 di ramut mulai dari solat dll istilahnya paket komplit tanpa ngejudge ajaran diluar ormas LDII, Sampe skarang masih ngaji alhamdulillah. Awalnya juga aku ga dibolehin sama orang tua buat ngaji di LDII tapi lama2 dia ngeliat perubahan di diri aku jadi aku bener2 mantapin hati aku buat di LDII. 

Buat yg diluaran sana yg masih suka fitnah2 LDII pliss kalian salah paham, klo kalian blm ngobrol dan blok akses untuk komunikasi sama warga LDII pandangannya jangan melulu yg negatif ke kita ya🤍 klo ga suka cukup skip dan tidak menjelekkan itu lebih🤍","comment","693","46","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@IndroSusilo-e3t","Saya sering solat dgn org NU.tapi LDII ajaranya bagus banget,saya salut dgn LDII,sopan santunnya mantap,bisa diikuti LDII👍👍👍","comment","3","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Nazzaproduction","Tapi bener banget saya di jombang pas lagi cod barang dengan costumer dan di situ saya kebelet bab dan sudah mampir di beberapa masjid tapi toilet tidak ada wc nya sudah beberapa masjid saya datangi dan hampir semua masjid tidak ada wc nya trus nemu plang ldii saya belok alhamdulillah nya di masjid ldii menyediakan wc memang benar saya sangat salut dengan ldii karena kebersihan dan kenyamanan nya menyediakan toilet yang sesuai","comment","499","17","2 months ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@KhoerulFatah-u6d","Saya berada di lingkungan ldii rasanya nyaman , orang nya engga urakan  , santun ,dan ga ada yang merokok dari kecil sampe yang tua , betul"" ya orang ldii menjaga dirinya masyaalloh  , salut saya ,beda sama yg lain","comment","442","4","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ZaenalSam354","saya di lahiran dan di besarkan dari kelurga non ldii. tapi 2014 saya di ajak temen ngaji di ldii. dan lama kelamaan saya lebih nyaman ngaji di ldii. masya allah. kualahan syukur bangga jadi warga ldii. programnya luar biasa. kecil di bina. muda berkarya. tua sejahtera. masya allah. semoga allah paring lancar barokah. salam² ldii dari kota tegal. 💕💕","comment","472","18","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@elangemassriwijaya2381","Masya allah... Bener bener rahmatan lil alamin. Kebersihan titik awal kita mendekat kepada Allah. Ya allah ampuni hamba kalau hilaf dalam pemahaman selama ini. Semoga hamba terhindar dari kehilafan selanjutnya.","comment","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@idapetis8590","Mantan suami Sy ldii, Dan jujur Sy  mmg syukaa sekali dg ajarane mereka, cuman memang Sy menikah dg warga ldii yg kurang taat saja,JD saya ceraikan, alhamdulillah unt hidup sehari"" skrg ttp mengamalkan ajarane mereka,, jazakallahu khoiro warga 354❤","comment","140","5","2 months ago (edited)","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ismailbhakti6050","Di kendari ada banyak masjid  yg dibawah pembinaan LDII, semuanya terbuka untuk dipake solat tetangga sekitar dan warga cukup memahami tata tertib LDII menjaga kesucian area dlm masjid, area tempat wudhu terpisah dgn kamar mandi/ WC.","comment","55","1","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@bksai7768","Satu poin yg aku dapat dr hal ini. LDII benar"" memegang Kebersihan sebagian dari iman. Dan itu tercermin dr masjid mereka. Bukan ingin membandingkan tp secara kenyataannya memang beberapa masjid umum untuk kebersihannya sedikit kurang. Yah, seharusnya sih bisa belajar dari saudara kita di LDII bagaimana cara menjaga kebersihan dan kesucian tempat ibadah. 🙏","comment","447","18","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Rh-ee1oo","mudah-mudahan kita semua selalu diberi penjuk jalan yang benar yang di ridoi Allah SWT","comment","0","0","1 month ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@cusnularif9492","Saya orang LDII yg terlahir d keluarga non LDII, Alhamdulillah saya bersyukur jd orang ldii & keluarga saya saat ini juga bersyukur & bangga punya anak orang ldii","comment","56","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@marsmella2","Kel besar sy sebagian ada yg LDII. Stigma itu ada krn mmg terjadi (yg ditanyakan sama Muslim dan Mamat). Kel sy yg LDII cuma mau nikah sm yg LDII. Jd yg punya anak gadis dan bujang saling menjodoh2kan sesama LDII. Semua sepupu LDII sy nikah cuma sm sesama LDII. Mereka ga mau sholat diimani sm yg bukan LDII. Sy lihatnya terserah itu hak mereka. Soal kesucian, mereka jg sangat ketat, sy pernah numpang ke toilet dirumah sodara yg LDII, habis cuci tangan sy lihat Ada handuk kecil di dekat pintu KM, mau sy pake lgs dibilang jangan sentuh itu suci khusus buat hbs wudhu saja. Soal ekslusif sy kurang suka, tapi ada jg yg sy suka. Mereka itu anak mudanya wajib ngaji yg mana jg diajari hal2 spt memandikan jenazah, menguburkan dsb, bagus sekali. Kita suudzon saja sama yg beda.","reply","3","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@khayraarlaalzafira6519","​ @marsmella2 izin menanggapi knapa harus nikah sesama ldii ya kak,, jujur tujuannya agar rumah tangga kita itu bisa sakinnah mawwadah warohmah bukan berarti menikah dg selain ldii itu tdk sakinnah mawadah warohmah tp sebagian besar dari pernikahan adalah komunikasi kalau sudah ssjalan dan sama2 lebih mudah membina rumah tangga❤","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@fikif5152","Dari awal episode","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@asyrofzayyan2429","samacoo 😭🙏","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@arifbudiman349","Sama lagi wkwkwk","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@agusiwawan1774","☝️🤣🤣🤣🤣","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@elmibarika4369","Bolak balik buka akun deddy hahahahahah","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@rayhanari1929","hadir bang wkwk","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@dwiabdulazizprakoso_puskes3588","Samaaa 😂","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@dwiabdulazizprakoso_puskes3588","Samaaa 😂","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@muhwahyu6864","Lah kamu kan warga LDII😮","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@verarosanti2938","Coba ikut ngaji dulu kak😊","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@andikasaputra4705","Part 2 undang tokoh LDII yg lain, auto trending 🎉","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@arumfilginaal6777","Yg komen sesat pasti lagi panas krn ldii makin jayaa bersinarr seperti martabak terang bulan😋hidupp LDII🎉🥰❤️","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@feysalzach7976","​ @arumfilginaal6777 iyaaa tauu,diluar ldii dianggap kafir, jangan takiyah","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ikhsanadzimil197","gass bang","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@Fantasticomusic_","😂😂 lah ente kan orang LDII juga ..","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@kuswantulus277","Lebay.. pura"".. padahal sdh jdi anggota 😂😂","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@arra5463","gak boleh ngaji kalau bukan LDII...hehehehe...saya tahu betul.","reply","1","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@ekkyazzah5641","aku punya sodara yang LDII , mubaligh juga , tapi karna saya tahu di dalam seperti apa jadi saya gak tertarik","reply","1","0","3 weeks ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@desihariyanti9108","Gas kan kak 👍🏾👍🏾👍🏾","reply","0","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
"@DikoJay-k6w","Saya punya guru ldii namanya pak jafar😅","reply","2","0","2 months ago","false","false","LDII TUH APA SIH⁉️ HABIS NGAJI BISA TUKER PASANGAN⁉️- Ust Dwi Pramono - Habib Ja'far - Login EPS 16","https://www.youtube.com/watch?v=r25CdYhUkSA"
